iteration,cost
52747,92341062.28514498
52748,92341062.28514488
52749,92341062.28514494
52750,92341062.28514494
52751,92341062.28514494
52752,92341062.28514497
52753,92341062.2851449
52754,92341062.28514495
52755,92341062.28514495
52756,92341062.28514494
52757,92341062.28514498
52758,92341062.28514497
52759,92341062.28514494
52760,92341062.28514491
52761,92341062.28514498
52762,92341062.28514494
52763,92341062.28514494
52764,92341062.2851449
52765,92341062.28514495
52766,92341062.28514494
52767,92341062.28514494
52768,92341062.28514493
52769,92341062.28514488
52770,92341062.28514498
52771,92341062.28514493
52772,92341062.28514488
52773,92341062.2851449
52774,92341062.28514491
52775,92341062.28514493
52776,92341062.28514495
52777,92341062.28514491
52778,92341062.28514498
52779,92341062.28514495
52780,92341062.28514494
52781,92341062.28514497
52782,92341062.28514497
52783,92341062.28514495
52784,92341062.28514504
52785,92341062.28514498
52786,92341062.28514498
52787,92341062.28514494
52788,92341062.28514495
52789,92341062.28514495
52790,92341062.28514494
52791,92341062.28514493
52792,92341062.28514491
52793,92341062.28514497
52794,92341062.28514497
52795,92341062.28514495
52796,92341062.28514497
52797,92341062.28514497
52798,92341062.28514491
52799,92341062.28514495
52800,92341062.28514495
52801,92341062.28514495
52802,92341062.28514494
52803,92341062.28514494
52804,92341062.28514494
52805,92341062.28514498
52806,92341062.28514504
52807,92341062.2851449
52808,92341062.28514494
52809,92341062.28514495
52810,92341062.28514498
52811,92341062.28514494
52812,92341062.28514494
52813,92341062.28514495
52814,92341062.28514495
52815,92341062.28514497
52816,92341062.28514495
52817,92341062.28514494
52818,92341062.28514495
52819,92341062.28514491
52820,92341062.28514491
52821,92341062.28514491
52822,92341062.28514493
52823,92341062.28514498
52824,92341062.28514495
52825,92341062.28514494
52826,92341062.28514494
52827,92341062.28514495
52828,92341062.28514493
52829,92341062.28514493
52830,92341062.28514494
52831,92341062.28514495
52832,92341062.2851449
52833,92341062.28514495
52834,92341062.28514491
52835,92341062.28514491
52836,92341062.28514495
52837,92341062.28514494
52838,92341062.28514493
52839,92341062.28514491
52840,92341062.28514491
52841,92341062.28514497
52842,92341062.28514495
52843,92341062.28514494
52844,92341062.28514497
52845,92341062.28514493
52846,92341062.28514495
52847,92341062.28514495
52848,92341062.28514487
52849,92341062.28514497
52850,92341062.28514495
52851,92341062.28514495
52852,92341062.28514494
52853,92341062.2851449
52854,92341062.28514494
52855,92341062.28514494
52856,92341062.285145
52857,92341062.28514494
52858,92341062.2851449
52859,92341062.28514495
52860,92341062.28514495
52861,92341062.28514494
52862,92341062.28514493
52863,92341062.28514491
52864,92341062.28514497
52865,92341062.28514501
52866,92341062.28514494
52867,92341062.28514494
52868,92341062.28514493
52869,92341062.28514501
52870,92341062.28514501
52871,92341062.28514501
52872,92341062.28514493
52873,92341062.28514493
52874,92341062.28514494
52875,92341062.28514494
52876,92341062.28514494
52877,92341062.28514493
52878,92341062.28514493
52879,92341062.28514495
52880,92341062.28514497
52881,92341062.28514495
52882,92341062.28514494
52883,92341062.28514494
52884,92341062.28514494
52885,92341062.28514497
52886,92341062.28514498
52887,92341062.28514491
52888,92341062.2851449
52889,92341062.28514497
52890,92341062.28514497
52891,92341062.28514493
52892,92341062.28514493
52893,92341062.28514494
52894,92341062.28514495
52895,92341062.28514493
52896,92341062.28514495
52897,92341062.28514495
52898,92341062.28514493
52899,92341062.28514497
52900,92341062.28514498
52901,92341062.28514497
52902,92341062.28514494
52903,92341062.285145
52904,92341062.28514495
52905,92341062.28514494
52906,92341062.28514493
52907,92341062.28514495
52908,92341062.28514495
52909,92341062.28514495
52910,92341062.28514497
52911,92341062.28514497
52912,92341062.28514494
52913,92341062.28514493
52914,92341062.28514494
52915,92341062.28514494
52916,92341062.28514493
52917,92341062.28514497
52918,92341062.28514494
52919,92341062.28514491
52920,92341062.28514494
52921,92341062.28514491
52922,92341062.28514498
52923,92341062.28514494
52924,92341062.28514494
52925,92341062.28514495
52926,92341062.28514494
52927,92341062.28514497
52928,92341062.28514491
52929,92341062.28514493
52930,92341062.2851449
52931,92341062.28514497
52932,92341062.28514493
52933,92341062.28514495
52934,92341062.28514494
52935,92341062.28514494
52936,92341062.28514494
52937,92341062.28514494
52938,92341062.28514488
52939,92341062.285145
52940,92341062.28514497
52941,92341062.28514491
52942,92341062.28514493
52943,92341062.28514491
52944,92341062.28514493
52945,92341062.28514491
52946,92341062.28514498
52947,92341062.28514498
52948,92341062.28514498
52949,92341062.28514497
52950,92341062.28514493
52951,92341062.28514498
52952,92341062.28514494
52953,92341062.28514497
52954,92341062.28514498
52955,92341062.28514494
52956,92341062.28514495
52957,92341062.2851449
52958,92341062.28514494
52959,92341062.28514495
52960,92341062.28514495
52961,92341062.28514497
52962,92341062.2851449
52963,92341062.28514493
52964,92341062.28514493
52965,92341062.28514497
52966,92341062.28514497
52967,92341062.28514491
52968,92341062.28514494
52969,92341062.28514493
52970,92341062.28514488
52971,92341062.28514493
52972,92341062.28514497
52973,92341062.2851449
52974,92341062.28514494
52975,92341062.28514495
52976,92341062.28514494
52977,92341062.28514493
52978,92341062.28514497
52979,92341062.28514494
52980,92341062.28514498
52981,92341062.2851449
52982,92341062.28514494
52983,92341062.28514497
52984,92341062.28514495
52985,92341062.28514493
52986,92341062.28514495
52987,92341062.28514493
52988,92341062.28514494
52989,92341062.28514494
52990,92341062.28514495
52991,92341062.28514494
52992,92341062.28514497
52993,92341062.28514497
52994,92341062.28514498
52995,92341062.28514494
52996,92341062.28514494
52997,92341062.28514497
52998,92341062.28514495
52999,92341062.2851449
53000,92341062.2851449
53001,92341062.28514491
53002,92341062.28514495
53003,92341062.28514493
53004,92341062.28514501
53005,92341062.28514495
53006,92341062.28514497
53007,92341062.28514493
53008,92341062.28514491
53009,92341062.28514495
53010,92341062.28514494
53011,92341062.28514494
53012,92341062.28514498
53013,92341062.28514494
53014,92341062.28514493
53015,92341062.28514494
53016,92341062.28514491
53017,92341062.28514493
53018,92341062.28514494
53019,92341062.28514497
53020,92341062.28514493
53021,92341062.28514494
53022,92341062.28514501
53023,92341062.28514494
53024,92341062.28514493
53025,92341062.2851449
53026,92341062.28514494
53027,92341062.285145
53028,92341062.28514494
53029,92341062.28514491
53030,92341062.28514494
53031,92341062.2851449
53032,92341062.2851449
53033,92341062.28514495
53034,92341062.28514497
53035,92341062.285145
53036,92341062.28514494
53037,92341062.28514498
53038,92341062.28514495
53039,92341062.2851449
53040,92341062.28514495
53041,92341062.28514493
53042,92341062.28514493
53043,92341062.2851449
53044,92341062.2851449
53045,92341062.28514491
53046,92341062.28514494
53047,92341062.28514494
53048,92341062.28514493
53049,92341062.28514494
53050,92341062.28514494
53051,92341062.28514494
53052,92341062.28514491
53053,92341062.28514495
53054,92341062.28514495
53055,92341062.28514493
53056,92341062.28514498
53057,92341062.28514497
53058,92341062.2851449
53059,92341062.28514491
53060,92341062.28514498
53061,92341062.28514497
53062,92341062.28514497
53063,92341062.28514498
53064,92341062.28514494
53065,92341062.28514493
53066,92341062.28514495
53067,92341062.28514491
53068,92341062.28514493
53069,92341062.28514493
53070,92341062.28514495
53071,92341062.28514497
53072,92341062.28514494
53073,92341062.28514494
53074,92341062.28514493
53075,92341062.28514497
53076,92341062.28514494
53077,92341062.28514495
53078,92341062.28514501
53079,92341062.28514494
53080,92341062.28514491
53081,92341062.28514495
53082,92341062.28514495
53083,92341062.28514491
53084,92341062.2851449
53085,92341062.28514497
53086,92341062.28514493
53087,92341062.28514491
53088,92341062.28514497
53089,92341062.2851449
53090,92341062.28514498
53091,92341062.28514491
53092,92341062.285145
53093,92341062.28514495
53094,92341062.28514495
53095,92341062.28514491
53096,92341062.28514501
53097,92341062.28514491
53098,92341062.28514497
53099,92341062.28514493
53100,92341062.28514493
53101,92341062.28514495
53102,92341062.28514494
53103,92341062.28514497
53104,92341062.28514495
53105,92341062.28514488
53106,92341062.28514498
53107,92341062.28514495
53108,92341062.2851449
53109,92341062.285145
53110,92341062.28514493
53111,92341062.28514494
53112,92341062.28514497
53113,92341062.2851449
53114,92341062.28514494
53115,92341062.28514491
53116,92341062.28514493
53117,92341062.28514495
53118,92341062.28514494
53119,92341062.28514493
53120,92341062.28514497
53121,92341062.28514495
53122,92341062.28514497
53123,92341062.28514493
53124,92341062.28514495
53125,92341062.2851449
53126,92341062.28514495
53127,92341062.28514495
53128,92341062.28514494
53129,92341062.28514495
53130,92341062.28514493
53131,92341062.28514494
53132,92341062.2851449
53133,92341062.28514497
53134,92341062.28514494
53135,92341062.28514493
53136,92341062.28514494
53137,92341062.28514494
53138,92341062.28514494
53139,92341062.28514491
53140,92341062.28514493
53141,92341062.28514494
53142,92341062.28514488
53143,92341062.28514495
53144,92341062.28514495
53145,92341062.28514494
53146,92341062.28514491
53147,92341062.28514487
53148,92341062.28514488
53149,92341062.28514495
53150,92341062.28514497
53151,92341062.28514495
53152,92341062.28514494
53153,92341062.28514494
53154,92341062.28514493
53155,92341062.28514495
53156,92341062.28514495
53157,92341062.28514495
53158,92341062.28514495
53159,92341062.28514495
53160,92341062.28514495
53161,92341062.28514494
53162,92341062.28514494
53163,92341062.28514491
53164,92341062.28514495
53165,92341062.28514497
53166,92341062.28514493
53167,92341062.28514494
53168,92341062.28514494
53169,92341062.28514498
53170,92341062.28514491
53171,92341062.28514497
53172,92341062.28514495
53173,92341062.28514494
53174,92341062.28514494
53175,92341062.28514493
53176,92341062.28514491
53177,92341062.28514495
53178,92341062.28514495
53179,92341062.28514494
53180,92341062.285145
53181,92341062.28514498
53182,92341062.28514497
53183,92341062.28514495
53184,92341062.28514497
53185,92341062.28514491
53186,92341062.28514498
53187,92341062.2851449
53188,92341062.28514498
53189,92341062.2851449
53190,92341062.28514495
53191,92341062.28514497
53192,92341062.28514493
53193,92341062.28514494
53194,92341062.28514493
53195,92341062.28514495
53196,92341062.28514494
53197,92341062.28514491
53198,92341062.28514497
53199,92341062.28514497
53200,92341062.28514495
53201,92341062.28514493
53202,92341062.28514491
53203,92341062.28514498
53204,92341062.28514494
53205,92341062.28514494
53206,92341062.28514497
53207,92341062.28514494
53208,92341062.28514494
53209,92341062.28514494
53210,92341062.2851449
53211,92341062.28514497
53212,92341062.28514488
53213,92341062.28514491
53214,92341062.28514493
53215,92341062.28514497
53216,92341062.28514497
53217,92341062.28514494
53218,92341062.28514493
53219,92341062.28514495
53220,92341062.28514494
53221,92341062.285145
53222,92341062.28514495
53223,92341062.28514497
53224,92341062.28514495
53225,92341062.28514495
53226,92341062.28514491
53227,92341062.28514493
53228,92341062.2851449
53229,92341062.28514497
53230,92341062.28514494
53231,92341062.28514498
53232,92341062.28514495
53233,92341062.28514498
53234,92341062.28514494
53235,92341062.28514491
53236,92341062.28514494
53237,92341062.28514494
53238,92341062.28514498
53239,92341062.28514501
53240,92341062.28514494
53241,92341062.28514493
53242,92341062.28514493
53243,92341062.28514493
53244,92341062.28514495
53245,92341062.28514493
53246,92341062.28514497
53247,92341062.28514491
53248,92341062.28514497
53249,92341062.28514494
53250,92341062.28514493
53251,92341062.28514491
53252,92341062.28514495
53253,92341062.28514495
53254,92341062.28514493
53255,92341062.28514495
53256,92341062.28514493
53257,92341062.28514495
53258,92341062.28514498
53259,92341062.28514494
53260,92341062.28514495
53261,92341062.28514491
53262,92341062.28514497
53263,92341062.28514497
53264,92341062.28514487
53265,92341062.28514494
53266,92341062.28514495
53267,92341062.28514493
53268,92341062.28514498
53269,92341062.28514494
53270,92341062.28514491
53271,92341062.28514495
53272,92341062.28514495
53273,92341062.28514495
53274,92341062.28514497
53275,92341062.28514495
53276,92341062.28514494
53277,92341062.2851449
53278,92341062.28514494
53279,92341062.28514494
53280,92341062.28514493
53281,92341062.28514495
53282,92341062.28514491
53283,92341062.28514495
53284,92341062.28514488
53285,92341062.28514494
53286,92341062.2851449
53287,92341062.28514498
53288,92341062.28514494
53289,92341062.28514497
53290,92341062.28514491
53291,92341062.28514494
53292,92341062.28514497
53293,92341062.28514494
53294,92341062.28514495
53295,92341062.2851449
53296,92341062.28514491
53297,92341062.28514493
53298,92341062.28514491
53299,92341062.28514495
53300,92341062.28514491
53301,92341062.28514494
53302,92341062.28514495
53303,92341062.28514493
53304,92341062.28514495
53305,92341062.28514491
53306,92341062.28514494
53307,92341062.28514495
53308,92341062.28514491
53309,92341062.28514494
53310,92341062.28514495
53311,92341062.28514494
53312,92341062.28514494
53313,92341062.28514493
53314,92341062.28514497
53315,92341062.28514494
53316,92341062.28514494
53317,92341062.28514493
53318,92341062.28514491
53319,92341062.2851449
53320,92341062.28514494
53321,92341062.28514498
53322,92341062.28514495
53323,92341062.28514494
53324,92341062.28514487
53325,92341062.28514495
53326,92341062.28514491
53327,92341062.28514493
53328,92341062.28514494
53329,92341062.28514487
53330,92341062.2851449
53331,92341062.28514491
53332,92341062.28514493
53333,92341062.28514491
53334,92341062.28514491
53335,92341062.28514494
53336,92341062.28514493
53337,92341062.2851449
53338,92341062.28514491
53339,92341062.28514491
53340,92341062.28514495
53341,92341062.28514491
53342,92341062.28514493
53343,92341062.28514495
53344,92341062.28514494
53345,92341062.28514494
53346,92341062.285145
53347,92341062.28514494
53348,92341062.28514494
53349,92341062.28514491
53350,92341062.28514495
53351,92341062.28514493
53352,92341062.28514493
53353,92341062.28514495
53354,92341062.28514491
53355,92341062.28514491
53356,92341062.28514497
53357,92341062.28514495
53358,92341062.28514498
53359,92341062.28514495
53360,92341062.28514495
53361,92341062.28514495
53362,92341062.28514497
53363,92341062.28514494
53364,92341062.28514494
53365,92341062.28514494
53366,92341062.28514491
53367,92341062.28514498
53368,92341062.28514491
53369,92341062.28514491
53370,92341062.28514497
53371,92341062.28514495
53372,92341062.28514491
53373,92341062.28514497
53374,92341062.28514494
53375,92341062.28514491
53376,92341062.28514493
53377,92341062.2851449
53378,92341062.28514491
53379,92341062.28514495
53380,92341062.28514493
53381,92341062.28514497
53382,92341062.28514495
53383,92341062.28514497
53384,92341062.28514493
53385,92341062.28514495
53386,92341062.28514493
53387,92341062.28514493
53388,92341062.2851449
53389,92341062.28514498
53390,92341062.28514494
53391,92341062.28514494
53392,92341062.28514494
53393,92341062.28514493
53394,92341062.28514495
53395,92341062.28514497
53396,92341062.28514495
53397,92341062.28514495
53398,92341062.28514493
53399,92341062.28514493
53400,92341062.28514497
53401,92341062.28514485
53402,92341062.28514494
53403,92341062.28514495
53404,92341062.2851449
53405,92341062.28514501
53406,92341062.28514494
53407,92341062.28514495
53408,92341062.285145
53409,92341062.28514494
53410,92341062.28514494
53411,92341062.28514494
53412,92341062.2851449
53413,92341062.28514495
53414,92341062.28514497
53415,92341062.28514494
53416,92341062.28514491
53417,92341062.28514498
53418,92341062.28514494
53419,92341062.28514494
53420,92341062.28514493
53421,92341062.28514491
53422,92341062.28514494
53423,92341062.28514497
53424,92341062.28514497
53425,92341062.28514494
53426,92341062.28514498
53427,92341062.28514493
53428,92341062.28514491
53429,92341062.28514491
53430,92341062.28514493
53431,92341062.28514494
53432,92341062.28514491
53433,92341062.2851449
53434,92341062.28514495
53435,92341062.28514488
53436,92341062.28514493
53437,92341062.28514491
53438,92341062.2851449
53439,92341062.28514495
53440,92341062.2851449
53441,92341062.28514491
53442,92341062.28514493
53443,92341062.28514493
53444,92341062.28514491
53445,92341062.28514491
53446,92341062.28514491
53447,92341062.28514497
53448,92341062.28514498
53449,92341062.28514498
53450,92341062.28514498
53451,92341062.28514494
53452,92341062.28514491
53453,92341062.28514494
53454,92341062.28514491
53455,92341062.28514495
53456,92341062.28514494
53457,92341062.28514493
53458,92341062.28514494
53459,92341062.28514493
53460,92341062.28514497
53461,92341062.28514494
53462,92341062.28514493
53463,92341062.28514495
53464,92341062.28514495
53465,92341062.28514495
53466,92341062.28514491
53467,92341062.28514495
53468,92341062.28514497
53469,92341062.28514497
53470,92341062.28514491
53471,92341062.28514497
53472,92341062.28514498
53473,92341062.28514493
53474,92341062.28514488
53475,92341062.28514494
53476,92341062.28514493
53477,92341062.28514493
53478,92341062.28514494
53479,92341062.2851449
53480,92341062.28514488
53481,92341062.28514494
53482,92341062.28514498
53483,92341062.28514491
53484,92341062.28514491
53485,92341062.28514495
53486,92341062.28514495
53487,92341062.28514493
53488,92341062.28514493
53489,92341062.28514491
53490,92341062.28514494
53491,92341062.2851449
53492,92341062.28514494
53493,92341062.28514493
53494,92341062.28514495
53495,92341062.28514497
53496,92341062.28514495
53497,92341062.28514495
53498,92341062.28514494
53499,92341062.28514497
53500,92341062.28514493
53501,92341062.28514498
53502,92341062.28514488
53503,92341062.28514498
53504,92341062.28514493
53505,92341062.28514488
53506,92341062.28514494
53507,92341062.28514495
53508,92341062.28514491
53509,92341062.28514498
53510,92341062.28514493
53511,92341062.28514494
53512,92341062.28514493
53513,92341062.28514497
53514,92341062.28514494
53515,92341062.2851449
53516,92341062.28514495
53517,92341062.28514497
53518,92341062.28514494
53519,92341062.28514493
53520,92341062.28514493
53521,92341062.28514494
53522,92341062.28514494
53523,92341062.28514495
53524,92341062.28514494
53525,92341062.28514487
53526,92341062.28514495
53527,92341062.28514495
53528,92341062.28514494
53529,92341062.28514491
53530,92341062.28514494
53531,92341062.28514487
53532,92341062.28514493
53533,92341062.28514497
53534,92341062.28514494
53535,92341062.28514495
53536,92341062.28514494
53537,92341062.28514495
53538,92341062.28514491
53539,92341062.28514497
53540,92341062.28514495
53541,92341062.28514497
53542,92341062.28514494
53543,92341062.2851449
53544,92341062.28514491
53545,92341062.28514495
53546,92341062.28514491
53547,92341062.28514493
53548,92341062.28514493
53549,92341062.28514497
53550,92341062.28514493
53551,92341062.28514498
53552,92341062.28514494
53553,92341062.28514494
53554,92341062.28514497
53555,92341062.28514494
53556,92341062.28514491
53557,92341062.28514488
53558,92341062.28514491
53559,92341062.28514491
53560,92341062.28514495
53561,92341062.28514494
53562,92341062.28514493
53563,92341062.28514491
53564,92341062.28514495
53565,92341062.28514497
53566,92341062.28514493
53567,92341062.28514503
53568,92341062.28514491
53569,92341062.28514493
53570,92341062.28514494
53571,92341062.28514497
53572,92341062.28514495
53573,92341062.2851449
53574,92341062.28514494
53575,92341062.28514497
53576,92341062.28514493
53577,92341062.28514498
53578,92341062.28514498
53579,92341062.28514495
53580,92341062.28514495
53581,92341062.28514494
53582,92341062.28514495
53583,92341062.28514494
53584,92341062.28514494
53585,92341062.28514494
53586,92341062.28514498
53587,92341062.28514495
53588,92341062.28514497
53589,92341062.28514494
53590,92341062.28514493
53591,92341062.28514494
53592,92341062.28514491
53593,92341062.28514495
53594,92341062.28514494
53595,92341062.28514494
53596,92341062.28514491
53597,92341062.28514498
53598,92341062.28514493
53599,92341062.28514493
53600,92341062.28514495
53601,92341062.28514495
53602,92341062.28514491
53603,92341062.28514494
53604,92341062.28514488
53605,92341062.28514491
53606,92341062.28514495
53607,92341062.28514494
53608,92341062.28514497
53609,92341062.28514494
53610,92341062.28514497
53611,92341062.28514488
53612,92341062.28514497
53613,92341062.2851449
53614,92341062.28514495
53615,92341062.28514494
53616,92341062.28514493
53617,92341062.28514494
53618,92341062.28514497
53619,92341062.28514488
53620,92341062.2851449
53621,92341062.28514494
53622,92341062.28514494
53623,92341062.28514494
53624,92341062.28514491
53625,92341062.28514495
53626,92341062.28514498
53627,92341062.28514495
53628,92341062.28514494
53629,92341062.28514494
53630,92341062.28514494
53631,92341062.28514495
53632,92341062.2851449
53633,92341062.28514491
53634,92341062.2851449
53635,92341062.28514494
53636,92341062.28514497
53637,92341062.28514488
53638,92341062.28514493
53639,92341062.2851449
53640,92341062.285145
53641,92341062.28514497
53642,92341062.28514497
53643,92341062.28514493
53644,92341062.28514497
53645,92341062.2851449
53646,92341062.28514498
53647,92341062.28514497
53648,92341062.28514495
53649,92341062.28514497
53650,92341062.28514495
53651,92341062.28514495
53652,92341062.28514494
53653,92341062.28514494
53654,92341062.28514495
53655,92341062.28514495
53656,92341062.28514494
53657,92341062.28514495
53658,92341062.28514495
53659,92341062.28514497
53660,92341062.28514494
53661,92341062.28514495
53662,92341062.28514497
53663,92341062.28514493
53664,92341062.28514491
53665,92341062.28514495
53666,92341062.28514495
53667,92341062.28514497
53668,92341062.28514494
53669,92341062.28514495
53670,92341062.28514494
53671,92341062.28514491
53672,92341062.28514494
53673,92341062.28514494
53674,92341062.28514494
53675,92341062.28514497
53676,92341062.2851449
53677,92341062.28514491
53678,92341062.28514498
53679,92341062.28514491
53680,92341062.28514494
53681,92341062.28514493
53682,92341062.28514495
53683,92341062.28514495
53684,92341062.28514493
53685,92341062.28514495
53686,92341062.28514494
53687,92341062.28514495
53688,92341062.28514494
53689,92341062.28514491
53690,92341062.28514493
53691,92341062.28514494
53692,92341062.28514491
53693,92341062.28514498
53694,92341062.28514498
53695,92341062.28514494
53696,92341062.28514493
53697,92341062.28514494
53698,92341062.28514497
53699,92341062.28514495
53700,92341062.28514495
53701,92341062.28514491
53702,92341062.28514493
53703,92341062.28514495
53704,92341062.28514497
53705,92341062.28514488
53706,92341062.28514497
53707,92341062.28514493
53708,92341062.28514494
53709,92341062.28514494
53710,92341062.28514494
53711,92341062.28514494
53712,92341062.28514491
53713,92341062.2851449
53714,92341062.28514497
53715,92341062.28514491
53716,92341062.28514494
53717,92341062.28514494
53718,92341062.28514491
53719,92341062.28514491
53720,92341062.28514494
53721,92341062.28514494
53722,92341062.2851449
53723,92341062.28514497
53724,92341062.28514493
53725,92341062.28514497
53726,92341062.28514494
53727,92341062.28514493
53728,92341062.28514493
53729,92341062.28514495
53730,92341062.28514495
53731,92341062.28514491
53732,92341062.28514497
53733,92341062.28514497
53734,92341062.28514494
53735,92341062.28514491
53736,92341062.28514493
53737,92341062.285145
53738,92341062.28514497
53739,92341062.28514493
53740,92341062.28514498
53741,92341062.28514497
53742,92341062.28514493
53743,92341062.28514495
53744,92341062.28514493
53745,92341062.28514495
53746,92341062.28514498
53747,92341062.28514495
53748,92341062.28514493
53749,92341062.28514491
53750,92341062.28514497
53751,92341062.28514497
53752,92341062.28514495
53753,92341062.285145
53754,92341062.28514498
53755,92341062.28514498
53756,92341062.28514498
53757,92341062.28514494
53758,92341062.28514493
53759,92341062.28514493
53760,92341062.28514493
53761,92341062.2851449
53762,92341062.28514495
53763,92341062.28514498
53764,92341062.28514495
53765,92341062.28514498
53766,92341062.28514498
53767,92341062.28514495
53768,92341062.28514497
53769,92341062.28514493
53770,92341062.28514491
53771,92341062.28514493
53772,92341062.2851449
53773,92341062.28514488
53774,92341062.28514494
53775,92341062.28514497
53776,92341062.28514494
53777,92341062.28514495
53778,92341062.28514493
53779,92341062.28514495
53780,92341062.28514495
53781,92341062.28514495
53782,92341062.28514494
53783,92341062.28514488
53784,92341062.28514494
53785,92341062.285145
53786,92341062.28514497
53787,92341062.28514497
53788,92341062.28514491
53789,92341062.28514493
53790,92341062.2851449
53791,92341062.28514493
53792,92341062.28514495
53793,92341062.28514495
53794,92341062.28514493
53795,92341062.28514493
53796,92341062.28514494
53797,92341062.28514493
53798,92341062.28514493
53799,92341062.28514493
53800,92341062.28514497
53801,92341062.28514494
53802,92341062.28514494
53803,92341062.28514494
53804,92341062.28514498
53805,92341062.28514497
53806,92341062.28514495
53807,92341062.28514498
53808,92341062.285145
53809,92341062.28514494
53810,92341062.28514491
53811,92341062.28514491
53812,92341062.28514498
53813,92341062.28514495
53814,92341062.28514495
53815,92341062.28514495
53816,92341062.2851449
53817,92341062.28514495
53818,92341062.28514497
53819,92341062.28514491
53820,92341062.28514493
53821,92341062.2851449
53822,92341062.28514494
53823,92341062.285145
53824,92341062.28514494
53825,92341062.28514497
53826,92341062.28514497
53827,92341062.28514495
53828,92341062.28514495
53829,92341062.28514493
53830,92341062.28514493
53831,92341062.28514495
53832,92341062.28514497
53833,92341062.28514493
53834,92341062.28514493
53835,92341062.28514493
53836,92341062.28514491
53837,92341062.28514494
53838,92341062.28514494
53839,92341062.28514497
53840,92341062.2851449
53841,92341062.28514493
53842,92341062.28514495
53843,92341062.28514494
53844,92341062.28514495
53845,92341062.28514493
53846,92341062.28514491
53847,92341062.28514495
53848,92341062.28514493
53849,92341062.28514494
53850,92341062.28514494
53851,92341062.28514494
53852,92341062.2851449
53853,92341062.28514497
53854,92341062.28514491
53855,92341062.28514491
53856,92341062.28514493
53857,92341062.28514497
53858,92341062.28514491
53859,92341062.28514497
53860,92341062.28514493
53861,92341062.28514497
53862,92341062.28514493
53863,92341062.28514497
53864,92341062.28514494
53865,92341062.28514488
53866,92341062.2851449
53867,92341062.28514498
53868,92341062.28514494
53869,92341062.28514494
53870,92341062.28514494
53871,92341062.28514495
53872,92341062.28514494
53873,92341062.28514491
53874,92341062.28514497
53875,92341062.28514494
53876,92341062.28514495
53877,92341062.28514495
53878,92341062.28514495
53879,92341062.28514488
53880,92341062.28514493
53881,92341062.28514491
53882,92341062.28514494
53883,92341062.28514493
53884,92341062.28514494
53885,92341062.28514493
53886,92341062.28514494
53887,92341062.2851449
53888,92341062.28514493
53889,92341062.28514495
53890,92341062.28514497
53891,92341062.28514491
53892,92341062.28514494
53893,92341062.28514493
53894,92341062.28514491
53895,92341062.28514494
53896,92341062.28514491
53897,92341062.28514493
53898,92341062.28514491
53899,92341062.28514493
53900,92341062.28514494
53901,92341062.28514494
53902,92341062.28514498
53903,92341062.28514494
53904,92341062.28514488
53905,92341062.2851449
53906,92341062.28514494
53907,92341062.28514493
53908,92341062.28514497
53909,92341062.28514501
53910,92341062.28514493
53911,92341062.28514494
53912,92341062.28514494
53913,92341062.28514491
53914,92341062.28514493
53915,92341062.28514493
53916,92341062.28514493
53917,92341062.2851449
53918,92341062.28514495
53919,92341062.28514493
53920,92341062.28514495
53921,92341062.28514494
53922,92341062.28514495
53923,92341062.28514491
53924,92341062.28514495
53925,92341062.28514497
53926,92341062.28514493
53927,92341062.28514494
53928,92341062.28514488
53929,92341062.285145
53930,92341062.28514493
53931,92341062.28514491
53932,92341062.28514497
53933,92341062.28514493
53934,92341062.28514498
53935,92341062.28514495
53936,92341062.28514497
53937,92341062.28514491
53938,92341062.28514495
53939,92341062.28514494
53940,92341062.28514491
53941,92341062.28514493
53942,92341062.2851449
53943,92341062.28514497
53944,92341062.28514495
53945,92341062.28514495
53946,92341062.28514497
53947,92341062.28514494
53948,92341062.28514495
53949,92341062.28514494
53950,92341062.28514497
53951,92341062.28514495
53952,92341062.28514493
53953,92341062.28514497
53954,92341062.28514495
53955,92341062.28514491
53956,92341062.28514491
53957,92341062.28514498
53958,92341062.28514493
53959,92341062.28514493
53960,92341062.28514494
53961,92341062.2851449
53962,92341062.28514495
53963,92341062.28514493
53964,92341062.28514498
53965,92341062.28514493
53966,92341062.2851449
53967,92341062.28514494
53968,92341062.28514494
53969,92341062.28514494
53970,92341062.28514497
53971,92341062.28514491
53972,92341062.28514493
53973,92341062.28514495
53974,92341062.28514494
53975,92341062.28514491
53976,92341062.28514498
53977,92341062.28514493
53978,92341062.28514495
53979,92341062.285145
53980,92341062.28514494
53981,92341062.28514494
53982,92341062.28514493
53983,92341062.28514494
53984,92341062.28514497
53985,92341062.28514497
53986,92341062.28514493
53987,92341062.28514493
53988,92341062.28514491
53989,92341062.28514494
53990,92341062.28514495
53991,92341062.28514495
53992,92341062.28514497
53993,92341062.28514494
53994,92341062.28514491
53995,92341062.28514495
53996,92341062.28514494
53997,92341062.28514497
53998,92341062.28514494
53999,92341062.28514491
54000,92341062.285145
54001,92341062.28514495
54002,92341062.28514494
54003,92341062.28514488
54004,92341062.28514491
54005,92341062.28514495
54006,92341062.28514495
54007,92341062.28514498
54008,92341062.28514494
54009,92341062.28514494
54010,92341062.28514491
54011,92341062.28514495
54012,92341062.28514494
54013,92341062.28514497
54014,92341062.28514493
54015,92341062.2851449
54016,92341062.28514494
54017,92341062.28514497
54018,92341062.28514494
54019,92341062.28514493
